,P1_1,P1_2,P1_3,P1_4,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P4_11,P4_12,P4_13,P4_14,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P6_1,P6_2,P6_3,P6_4,P6_5,P6_6,P6_7,P6_8,P6_9,P7_1,P7_2,P7_3,P7_4,P7_5,P7_6,P7_7,P7_8,P7_9,P9_1,P9_2,P9_3,P9_4,P9_5,P9_6,P9_7,P11,P12,P13,P14,P15,P18,P19,P22,P24_1,P24_2,P24_3,P24_4,P24_5,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P30_1,P30_2,P30_3,P30_4,P30_5,P30_6,P30_7,P30_8,P30_9,P31,P35,P36,P37_1,P37_2,P37_3,P37_4,P37_5,P37_6,P37_7,P37_8,P37_9,P37_10,P37_11,P37_12,P37_13,P37_14,P37_15,P37_16
P30_4,-0.036475747766644605,0.0015157542449246483,-0.016099255653592374,-0.022103065199601354,0.022918269716831103,0.05481936374609742,0.05404264703016949,0.06148499720994516,0.1021964889361759,0.01602923797083495,0.10332953764802223,0.06621726243442838,0.044443717281707214,0.11999538656171892,0.07431973157357312,0.0257830957110075,0.040207034171401056,-0.01435266925595243,0.014205832705072245,-0.020191722884313507,0.015201100533751238,0.016614349088179204,0.02740454867529255,-0.008717764256697104,0.012182386559476538,0.010854605489530609,0.031260757772753715,0.013264254840800252,-0.020700025650705497,0.1038719191395935,0.048483971263049055,0.06236720948890047,0.04226077684453239,0.02885478257800427,0.03733422696038279,0.049938324559631424,0.13554392455329686,0.1397324542364473,-0.02101286687225374,0.14822384657746387,0.07855818593957099,0.08443256321399067,0.03191132079266853,0.060802415621989195,0.0328351024589056,0.08445657369637476,0.11877826008212627,-0.0254959512083849,0.11371803999272563,0.0576775587738595,0.06359572218990368,0.002973515776126016,0.05788453249433212,0.11845995124462907,0.06934599067895839,0.06411239496013672,0.08180981704272386,0.08160671547427137,0.14792987512669212,0.14852402950548474,0.11457044959513653,0.08955203682021316,-0.0641881621713895,0.0705459937112382,0.07555757594911003,-0.02391071944404253,0.14986788201784407,0.008912367569450387,-0.04254258273563031,0.0005771412882759119,-0.00543414166551482,0.005654102099177459,0.03994660360276511,0.12578324975422167,0.32395787359101125,0.12157099706569363,0.3250477584173529,0.16668629997957446,0.3039156322301136,0.12448022067784678,0.09807788793181225,0.1731332233110644,0.35672903187605487,0.3989260620396669,0.4090176953929539,0.31751543276193767,1.0,0.28957254266461474,0.26238784931927744,0.34347348659939736,0.32524220518851965,0.23541161276660114,0.08153852207428991,0.09627303768708415,0.13891658502638604,0.21974110612498535,0.1007710666302154,0.3034049458652087,0.31837163364279386,0.07333490945912922,0.30537354490170104,0.16873999454310168,0.07322505652012871,0.1206932848716795,0.3006938891429468,0.11863504423766878,0.07110282560750811,0.3175227152198151,0.10653971504877147,0.33501306003519743,0.10170391815489213
P30_5,-0.0248531614983756,-0.0698283708207805,-0.037991885862572385,-0.024427694837897074,0.02790757261258185,0.01756992523229157,-0.040103333687291756,0.04928475650994953,0.03548127643060742,0.06400384843172668,0.061032469444106056,0.0161581012138871,0.09877535414625303,0.0831968172090184,0.012795894435646321,-0.007071303687479352,0.001315186111720616,-0.00384496392740484,0.04322687026325995,-0.02257495843757323,0.0026948536067465715,-0.005478388266187557,-0.016291287502452942,-0.0021269703381573833,0.02342564715127584,0.005243484280249312,0.025000850909353133,0.00959564391010722,0.016544196543995627,0.011719122332204767,-0.015011423909010434,0.006811417290932055,0.010674721348555492,-0.013278398344622019,0.035370198552523824,0.027271032802109726,0.026579825637881523,0.06954411861098082,0.04455649710185654,0.04822280579662674,0.062300247499393155,0.04888007827733787,-0.004394982768821334,0.03588707552327515,0.03437568301424009,0.04849955906886613,0.05648248817115681,0.04462217330800657,0.032676204511492606,0.0469606185093811,0.01888205103098317,-0.0034883521752056904,0.04795745081847211,0.06366266075495865,0.0399154949323693,0.06028890954323449,0.04033028175414899,0.03909797532849,0.05552647113769784,0.024510732444040867,0.07511571424809046,0.08146828173884661,0.023874247750457905,0.056516568154108375,-0.002563849577519958,-0.0504103893406098,0.07252468706540725,0.006680310884168563,0.012497244232189982,0.009267017922591712,0.006360532739191506,-0.02297699367937287,0.020232571184576234,0.07425239925176669,0.27630491478088337,0.2859779303224996,0.31710223518444,0.27235308208974246,0.09293643376540267,0.3740489042530633,0.01911994962167492,0.2650348232660423,0.31908329073451724,0.2617337551434907,0.4631274357214722,0.0838591626716324,0.28957254266461474,1.0,0.1293317557860181,0.1487277988680974,0.11077129520034423,0.3803876763571571,-0.020531698850901576,0.023123443274903933,-0.07110791683339092,0.07130759704202663,0.278649260478638,0.189192900816748,0.16819292438179076,0.28629790911516373,0.13270604798183064,-0.03986914928012728,0.22205311539619177,0.37242295466699793,0.1549053132601772,0.33662745537506394,0.29205517652837976,0.14986548841690708,0.31273558530794265,0.0849749255241919,0.34258837268713366
P30_6,0.07043790797680587,0.03425605952124559,0.04213833067492149,0.019768607169759683,0.049792368099344377,0.028321645088357245,-0.0029807772397477113,-0.009930566329321931,0.009595952480155512,0.028730289788726077,0.01385738220593485,0.023799982417371728,-0.027742209498257335,-0.0034775530262989482,0.0009180060445938256,0.09316201392551639,0.08258450301364047,0.011279247246142885,0.005519475363849908,0.07028095057023354,0.09583880662929464,0.053987129671602845,0.09611673918905196,0.06974209067500454,-0.022260951188784087,0.0963444355101134,0.06292890069065267,0.10916318636204016,0.07575632790741157,0.01931802997191099,0.06168390837924851,0.01313352655948094,0.04553009871680123,0.02449948436012055,0.04898085340094999,0.030220714970490926,0.05519628312280683,0.03776792816445254,0.04014131510393927,0.07923463136824213,-0.00020062197290525837,0.02926326293554741,0.1391796695539883,0.0358911775645921,0.03949066121045253,0.042057123383340944,0.03684784699560441,0.02932580839066329,0.09848856983863964,0.04917479163700349,0.06019062119402731,0.1050971654601039,0.034938433138612474,0.0609836868279223,0.11049129747023727,0.11603433416424731,0.10130133255349616,0.13798420112345325,0.059439095316904944,0.04083193877793256,0.009043250099186965,0.023831544667698587,0.01599950336701793,0.012191537779215314,-0.006652009045490153,0.04448346005274415,0.01839787453733287,0.0691760798065596,0.04373502703278712,0.07301735282591869,0.01434348936693228,-0.03812576615613081,-0.019869299094336552,0.12390436843436287,0.1197505809179997,0.14868388473777197,0.16244752738271492,0.08549468752726522,0.3304149392954409,0.1388095831226766,0.2757167207169399,0.047853130238755495,0.16614188389902598,0.2092313182788353,0.1273790259524986,0.49674906211363157,0.26238784931927744,0.1293317557860181,1.0,0.42632462306918445,0.46779669761373693,0.12586614582975517,0.0023575408437349417,0.09697759878335602,0.08723637712547722,0.3506293162226722,0.11781436641027355,0.2526026000119939,0.2873389826278117,0.0900657597638438,0.3268881332164732,0.2823104747114552,0.12679491036137644,0.07721262312433776,0.3206187033906731,-0.014244957478957663,0.09148214745454457,0.28306102425967916,0.09104345084534148,0.32147814145118997,0.0563664131099902
P30_7,0.05451996055342781,0.06706863709222109,0.06683224815445214,0.03974229121903598,0.043385788786826814,0.06369746854429537,0.028267325154913914,0.0917536497099918,0.10737898247833513,0.032889329328984175,0.11916523012483116,0.07872285900680322,0.08324234153708403,0.094888207328182,0.07221180032902323,0.05831205386470592,0.08952371342107658,0.02921845769864463,0.0493829383973038,0.0588486758609161,0.10802712017774646,0.08072662984619651,0.07751650374046683,0.04916373613981345,0.030612763365800114,0.08190156455757797,0.07133100707004526,0.09235116035738608,0.06486581810216394,0.07326695798626069,0.06951511471576727,0.06984543918240668,0.09867617334181233,0.04145327388167536,0.035577461095562195,0.09962756395678087,0.08478068445201932,0.10418702802585174,0.021520204503882864,0.16793609535521858,0.11531315118916141,0.07394142454527444,0.08496955214557429,0.089155944221399,0.0667578552487067,0.07046859482193832,0.08776090118387989,-0.012967162427105999,0.14872798389622352,0.08260177353584609,0.05429262100042362,0.03926432781338149,0.09188715192026799,0.11991839229414285,0.1438289916439448,0.12603113766893442,0.1283583214114628,0.15559642062259887,0.14717232610669254,0.0863577090979834,0.05538016914089198,0.04627821655813353,-0.05165558061594109,0.08792256714927496,0.076769112724349,-0.020397892099904405,0.10766834767926495,0.04083811061259631,0.003978913352417312,0.01973614140353567,-0.005685522917956099,-0.02254158335397352,0.03064586950411594,0.14878796989511997,0.2396272198122169,0.12636433832368807,0.31141961132860824,0.11693133059211568,0.33324261150345186,0.08622955413376286,0.18704435106756664,0.06784519991717582,0.3196722944207143,0.40091366869553313,0.27724629375604004,0.40402490748463177,0.34347348659939736,0.1487277988680974,0.42632462306918445,1.0,0.49108078570203423,0.14929042788068012,0.07188599469182036,0.07776872797063528,0.16573952289357574,0.291046435448944,0.029934878196608485,0.2988422875680572,0.37567457382463826,0.018252934218356127,0.3613101317147669,0.2716760685151473,0.07159087694755452,0.07393542287734953,0.3081820070807573,0.021784953846030568,-0.029403059431069894,0.34704052202749686,0.092666973008745,0.35299018022955164,0.01574723008286599
P30_8,0.033206404543584936,0.05847321089666852,0.04416417091698832,0.03765637832125176,0.016805589479475618,0.051965746105616925,0.029492830765419236,0.01629569328017655,0.057669040427860266,-0.02653764024711326,0.08058137933790462,0.0551037685111798,-0.023527366520633936,0.05389374401410356,0.03649885931503193,0.0676509810685518,0.06821812540795542,-0.0005521779145938344,0.006508866509218814,0.050323173714340724,0.06538523864417975,0.03867403284946256,0.07210969493552649,0.05046222750023562,0.0013857930610852024,0.07111462167899782,0.06253798184578865,0.08550254294721737,0.048397506769961664,0.057287479004767626,0.06919980975243084,0.07251164720804865,0.061840349308167814,0.04949985597477355,0.03241258225140836,0.06969858123844641,0.08712032193736634,0.041299348114567674,-0.05330283443649707,0.11628951553567245,0.026247021112295578,0.059395307315088464,0.13043635544295676,0.05989237211546927,0.0426549988232429,0.05795297994701791,0.03673751709022673,-0.06190120482470931,0.09652853980580621,0.025953281614293635,0.04331086245859407,0.059858221373256595,0.06835190264241964,0.07645204357409931,0.1189649712136319,0.09761799251169792,0.08844601383370736,0.12574834424703918,0.10592235336382433,0.09701266055802452,0.06311965084414341,0.04590319178502458,-0.018409943981775333,0.03366012227787731,0.016341003771739672,0.019268693937502846,0.06346533697682838,0.053748163216658096,0.042485464218898185,0.05044085616085247,0.002392073780723463,-0.04043529573050685,-0.0011931221097439537,0.13841867181609918,0.2319608569206661,0.14032417348753937,0.23595291322751785,0.11959084733405506,0.3615835734892392,0.1053477300583429,0.29280439306323186,0.04592677080158869,0.2708426161814859,0.31795503839806627,0.2254208621556548,0.49094783837020145,0.32524220518851965,0.11077129520034423,0.46779669761373693,0.49108078570203423,1.0,0.18228919863382662,0.061369395498963045,0.12243547099632578,0.18836806367296158,0.39272106199350065,0.08556925101996779,0.3297989673155215,0.3752138449361075,0.03400934902116232,0.3990152184907518,0.3422071286642778,0.08096530716140499,0.04689101852395825,0.3638676138979646,-0.00375193910779849,0.04375738912911131,0.373075832451337,0.07144935033308371,0.39222151341423606,0.041678545018749194
P30_9,-0.026078481610009637,-0.03780958567064411,-0.031784346392337105,-0.03185683934040385,0.027921464991553086,-0.02390378789950751,-0.014196679373900643,-0.018541240763178948,-0.021691967648443757,0.03640699091962677,0.003125597232995934,-0.038975111869689515,0.05022616395133013,0.008228562613660092,-0.021351770233274583,-0.048309451705872676,0.0058159444028765645,-0.02634189208181594,0.01361312831022493,-0.056827319917657625,-0.02777557272380004,0.009386380330946676,-0.046930732139497916,-0.008960496215941258,-0.022674542902856372,-0.02968348156864272,-0.015165574038194646,-0.013570573925745354,-0.024838703776891333,0.01218684623293339,0.006348286906634943,-0.014351728139827692,0.0010228328732446675,0.0005950977766164636,0.021827467685736655,-0.015197114551389524,0.034733654739011945,0.03516268013486068,0.016549513762209946,0.02862501420723728,0.03300739268180911,-0.009533275466222195,-0.005914403238353025,0.02675060305659231,-0.00174574147913038,0.04999868413608589,0.025413824310358175,0.0210798898266283,0.007984742444161154,0.04919100136602083,0.02797464520878785,-0.013350263869363015,0.018101940284518028,0.04591826568435827,0.005202568289209232,0.03585759526731968,0.02624474228315278,0.0376196433768772,0.030345267641809053,0.022704954248665258,0.08072594903677091,0.01781662230923555,-0.02625308203585514,0.04040506289083732,0.02675056969684259,-0.03119427006735601,0.07117548350951078,0.02350677265374802,-0.018207046217954506,-0.02753187082831635,-0.043580773077847315,-0.10087515840651827,-0.009911117508558361,0.08194723301067262,0.23918273891071107,0.23046191441153913,0.28307566908210396,0.261429816050601,0.14314468406790037,0.35893474919544627,0.03653981998063441,0.22232340347132515,0.2553858381624876,0.19221392909467658,0.3418805234716091,0.1554320039709504,0.23541161276660114,0.3803876763571571,0.12586614582975517,0.14929042788068012,0.18228919863382662,1.0,0.008407551142117886,0.03803188064283203,-0.05806780919069996,0.07299466728638322,0.18572428968323695,0.12210541203148613,0.12337650896559761,0.23155250399261937,0.16544347713393714,0.007202843717591164,0.19602018693605633,0.3272867409805044,0.14013345120438944,0.33025179349417105,0.23563278220708048,0.16277310006256543,0.2807464012674957,0.14444278222977955,0.30075856921136757
P31,0.021057597199641183,0.08134755613501937,0.029162850434186406,0.0017543017078584372,0.04900196619035552,0.1336557699960574,0.0741853307983855,0.0865847754196217,0.12429513391006933,0.030600157517864015,0.16212365213968094,0.08530940593008546,0.08455905685454228,0.1188402047976448,0.03984676373887328,0.023560044852054908,0.052794919707752,0.046113252891344776,0.06503174806420943,-0.016118357836333773,0.04176117074887212,0.0760331311198818,0.05192546686484212,-0.006580119321221506,0.06890264362812608,0.02825723885993833,0.03554368100523185,0.020717811545604304,0.028030777849375237,0.18147374101191666,0.17473548997169552,0.15070324779108482,0.1766074659570248,0.1939707281201284,0.1744772987810658,0.12199736093300907,0.1841171462894241,0.18477505181534368,0.04085070123645503,0.24799030075528486,0.1500940871313976,0.20043726038738105,0.06375621068080412,0.2413045586670755,0.11868634370005328,0.2522995765184837,0.22065046509891217,0.0661561167376041,0.24913695713499348,0.17051330617578997,0.20054201952034226,0.07871573992732309,0.2213240729532875,0.2505317917165227,0.24156373962513053,0.22728980301967544,0.26403017513429955,0.27246863597342524,0.26575545083727975,0.24332386704718062,0.15859305157576079,0.14448503856178427,0.00026367428457013816,0.11725407559655689,0.35054397331472714,-0.04191652097164901,0.15676510485664483,0.02558455485331777,0.025194007092665845,0.05122900593957848,0.02799869178171437,0.03094016023638533,0.059805715897388825,0.11516802242556087,0.12088927747320394,-0.09033652248702614,0.053674427091019904,-0.020837626526413012,0.0724195010476548,-0.06063721725110387,0.02990177122315949,-0.03595691726283387,0.0632281632650503,0.0479781417218794,0.05363244560994418,0.046271411399866125,0.08153852207428991,-0.020531698850901576,0.0023575408437349417,0.07188599469182036,0.061369395498963045,0.008407551142117886,1.0,0.22456636474885305,0.11809587304359528,0.051077843171589886,-0.004170906464966196,0.06477482456986172,0.039399795617290755,-0.04603443057261741,0.07595657523797612,-0.01053981732295215,-0.07778093368489694,0.03173181131101511,0.035820785213483815,0.00496183123361846,-0.03605720080299236,0.06586723700619722,0.02354760457518832,0.07925555159563981,0.0229615435414776
P35,0.13595639634571566,0.1343842992214132,0.09333682003201225,0.14725108191156905,0.1148842011133972,0.17385239967465813,0.1639504321753598,0.14489668907997247,0.20108123473678793,0.011583019978697937,0.2348470545175022,0.09609118239409725,0.12279372929504738,0.19553184090124873,0.09466526892556394,0.0811459869729637,0.15431929013045328,0.14147138133594472,0.20154994744827184,0.05131895374816443,0.127232902799011,0.15523443862164163,0.13734906700924124,0.03473196295671268,0.20635058673810652,0.1077101195264455,0.18394146841327735,0.08996480418648359,0.10563638953416121,0.22711549332672024,0.15749436225061147,0.19257517943984873,0.1862298520155817,0.21778496673042103,0.14011044421012317,0.1733647193078313,0.24029615296459972,0.18628543486535418,0.02951555630042107,0.2950873792703507,0.1271822439349638,0.21629827940549864,0.1617422758100572,0.22449406552231435,0.1943320178920698,0.23812178055414698,0.2649518087630697,0.07001090462518207,0.3557167088590127,0.20525944259533518,0.25653850808292966,0.16613607044579376,0.28049938949387393,0.24759199461264708,0.1745612611204129,0.17033327875283935,0.23508107293759073,0.20754970782228369,0.29616260159548974,0.2942396623986936,0.19827296868781763,0.20779882705780278,0.08079171616379258,0.12381057742371133,0.16905054433572606,0.09911681444774442,0.17314488452430207,0.11870000593863862,0.09732284208135741,0.1278942486137906,0.14538955177450913,0.08092336269385357,0.1355087725161414,0.19306741119335752,0.1492090322316213,-0.01206217663271823,0.11669382201283415,0.02469403640640673,0.07848062429866251,-0.02281898208233184,0.03150724658659716,-0.020751440973436057,0.12147546670319821,0.08601427633805915,0.1286609189435654,0.12084368376606873,0.09627303768708415,0.023123443274903933,0.09697759878335602,0.07776872797063528,0.12243547099632578,0.03803188064283203,0.22456636474885305,1.0,0.3141034402116926,0.16728216047045866,-0.011640115794273362,0.14839738395479835,0.15744610917397706,-0.03685365042546314,0.18632032030006418,0.09727281157303422,-0.034150482749559556,-0.016203277545205345,0.17234310300705094,-0.010574460914577474,-0.06650351203742458,0.15166594128068817,0.023315078118164023,0.17053512292975215,-0.02222733207018806
P36,0.08369631300457911,0.11417614561205867,0.06585161159625516,0.08926526402797962,0.12499787657990415,0.11764958636220817,0.1732439413760165,0.20076170074404084,0.19899946492662224,0.01844787691412161,0.23016284326658978,0.11208544112147192,0.12064264355279067,0.1919206248144534,0.12038288533378909,0.0689952826600225,0.08305103880123499,0.037843438206004325,0.10442945701226226,0.059289939054344085,0.0651155818407864,0.07492381588958977,0.09584882032843099,0.04681550737142469,0.1150610609036926,0.07909438562571254,0.07546377505705287,0.045283510537280955,0.03853869542727033,0.12101011311065378,0.09780157933748648,0.09879285148523331,0.07902693462593977,0.10694141111513954,0.11580893568324621,0.10363049852406146,0.16672030089771311,0.13791296949073598,-0.02531602834375027,0.23660870787664517,0.11916030932028751,0.11121783628448471,0.09070851613808942,0.11781060807226297,0.08519204445462013,0.12086408144477848,0.12577794781457022,-0.0403125434678597,0.20439878649817256,0.11585263498209715,0.10776528932039486,0.0565788193767809,0.09927737647965931,0.14830817931964654,0.1072721316934903,0.09654902906402307,0.09886632409191477,0.09193988159860914,0.18462913948037235,0.16548863255084997,0.1263223325284341,0.1292565799244833,0.06026451220559913,0.12211641925288447,0.07859121263930055,0.08950993877961178,0.16040153128059148,0.07242062189451139,0.06010106953141258,0.07540803945261489,0.07050339057857882,0.11298169189552576,0.11750055148041533,0.16321343552582046,0.14370634760630732,-0.0355967125851487,0.08760518374890895,-0.025605228219764787,0.12811220032495071,-0.10152783111136486,0.06588244906824342,-0.023666850910619742,0.09801248685079494,0.1839167550866702,0.07645925649146332,0.16494399891711167,0.13891658502638604,-0.07110791683339092,0.08723637712547722,0.16573952289357574,0.18836806367296158,-0.05806780919069996,0.11809587304359528,0.3141034402116926,1.0,0.32064357269775856,-0.13076585339391686,0.2761503336650668,0.32659133791579364,-0.21093217079079518,0.34838739372740174,0.2644993499178323,-0.1804980418012495,-0.13870136885368908,0.2939897941338522,-0.13504713256075543,-0.24307298556614934,0.2505631703604135,-0.09046348105001874,0.2953617646649819,-0.1566808393679097
P37_1,0.08086658542196708,0.0817757759748193,0.03153340807483458,0.05826874694055156,0.03183474711472496,0.047109362782704604,0.10556129897706694,0.07395606729844076,0.07491796422059449,-0.007939574386621694,0.08151496030840427,0.017731824367440918,0.021296813037710263,0.06910753695520322,0.05982891501035814,0.05787334305007703,0.07724544147841209,0.03753163682094951,0.06956324261069435,0.06250059854885111,0.07456663107709963,0.06069788461241976,0.09836009681423818,0.044394114005365776,0.014899720880021776,0.0899009670667644,0.06629993102613027,0.096278486546325,0.07769683466170127,0.04359313713291549,0.04879656976715474,0.04287659901107221,0.0497100812831174,0.06469354176188169,0.03726027138596455,0.047268789466561774,0.10970250646196422,0.055851205156910874,-0.010362266234442336,0.12277838984665307,0.05000440254855641,0.044801554073140945,0.11387341738705911,0.028986976863330165,0.022890649654467014,0.054014098123507104,0.03550756098396813,-0.05237572744562437,0.1109820502729899,0.06027743278093185,0.05566191824105991,0.07680063671701468,0.03696650803910429,0.04628392368321954,0.057143031242001444,0.09556252066848421,0.05587224676220163,0.07182792877159065,0.060894125718309676,0.062068379065976925,0.05538597624722335,0.035007364279004784,-0.008054174541701811,0.02174777995496156,0.033492579675367125,0.07586580586927093,0.061045908173790984,0.051537047567258916,0.0340930923177191,0.051071496054340616,0.05988691778158802,0.04056240987030662,0.03731598125505531,0.09580991748668126,0.18779681377353083,0.16483422626320382,0.1799678022859119,0.09384848991002544,0.3256642903186492,0.05997572198652078,0.2497469810050792,0.0466972443613712,0.2072694254391217,0.24841016764429008,0.16548495884995063,0.4429712654966852,0.21974110612498535,0.07130759704202663,0.3506293162226722,0.291046435448944,0.39272106199350065,0.07299466728638322,0.051077843171589886,0.16728216047045866,0.32064357269775856,1.0,0.11547335255983782,0.4105473155169364,0.4525544813918136,0.00505227603375568,0.46383796883985057,0.4151138126914536,0.012027923357386802,0.012797225088400989,0.45048935933002304,-0.08320996305065397,-0.0329836979471542,0.38153343298829534,0.07885264121362684,0.38440466108942745,0.03438564671062597
P37_2,-0.016120380408080552,-0.035915420666103044,-0.012729851651379314,-0.02304880356919721,-0.03750663455593617,-0.011693578803523749,-0.07764360918620745,0.0022825998637745885,-0.01295022587550997,0.06731593516746828,0.011906003003554167,-0.02591080828345006,0.07055398233133832,-0.017549324899879155,-0.01352692411600377,0.006305873202548319,-0.004101826786309584,0.009990642855937199,0.045973675947978396,-0.009024186704719219,-0.03000700886105784,-0.009223295010281306,-0.031193059047030614,0.01816426307362742,0.012068325594668352,-0.005172662034677239,-0.012366931507822298,0.008963623211862358,0.026151891953995813,-0.07147556082359226,-0.02711188950720751,-0.035523596114264394,-0.028223372805543465,-0.06422195464331283,0.011524146914615774,0.024578281529209718,-0.030445619649074034,0.05626716785917491,0.06273202316425584,-0.004573812473641061,0.026958866388588115,0.00642747281302442,0.0077273662592501555,0.05846192801860091,0.02135102485662302,0.00026010441225401206,0.014459531069686858,0.08814881508697911,-0.022846371811987558,0.038820509994157516,0.004683210264962606,0.008237221985247768,0.04194775802556905,-0.036878388430981617,-0.028657629937694412,0.0433958015692397,0.0013960657655947687,0.006068663021657028,-0.054527509942493946,-0.04081970292096442,0.010415732600376456,0.009779708035147768,-0.04396260011664509,0.02738028455078981,0.014784263875018168,0.02852312892748267,-0.011974450133355631,-0.00042861137072079425,0.03665276424775114,0.007192011083085008,0.010668066801100636,-0.025068212643737774,0.004419571699555574,0.05175406783401232,0.058702668040267865,0.23148430074032134,0.08253046129776062,0.19413678547186658,0.04773101932740925,0.24859429565288682,0.13298097292372493,0.1757944094916227,0.11360493539383917,0.06806997806460761,0.2093780104665582,0.06712665288562436,0.1007710666302154,0.278649260478638,0.11781436641027355,0.029934878196608485,0.08556925101996779,0.18572428968323695,-0.004170906464966196,-0.011640115794273362,-0.13076585339391686,0.11547335255983782,1.0,0.08953752279080676,0.017290367145504467,0.46891906702932007,0.008638157130458438,-0.056109124842661895,0.4041406313284417,0.3885158345836235,0.025979945621196546,0.3593462146966953,0.4472902400892915,0.01106045947538537,0.40710004547091533,0.0019976546012879285,0.3808400549969098
P37_3,0.02490780756381692,0.06857060132593622,0.004551846177455146,0.02675505502442707,0.06400913938429265,0.05618677955742942,0.06815703037688864,0.10592970624387422,0.09213833805282542,0.006236976558424793,0.1209273333856723,0.04789572929884657,0.02752430095079485,0.0810787178525962,0.05214573392910442,0.00694850728463833,0.03386682348210434,-0.02123664465277986,0.04601294090896413,0.012361814807935372,0.0364720504298826,0.003927849893591929,0.06356454637451392,0.014777298228363558,0.014860326364335909,0.02331934366845656,0.03735577356505575,0.07658302740616123,0.0366749273863467,0.05988804314492333,0.05260170237249413,0.03880378055066841,0.07417697714371897,0.02979606971604497,0.03395037954592751,0.05241421691231254,0.1243775829518846,0.12354325756922006,-0.03663830052921458,0.15771135932993577,0.04920890228643167,0.08508571256880564,0.051623458967238876,0.07078186222156943,0.0016845242869701293,0.07868289399101236,0.08217799530279538,-0.05317443994220521,0.11955493025703919,0.03939617634179462,0.03646772246020925,0.06176414368954606,0.08388371215054446,0.12018402843377078,0.11166054677856166,0.0953475421274277,0.10823914239399077,0.0711554121200963,0.1345187212286777,0.1166427955729299,0.11087393118220036,0.11097299606507982,-0.0016658138111771198,0.11298010233883292,0.07431250271243899,-0.0040722529809660004,0.13827128399700475,0.009669052512755285,0.00022020338412060024,0.008944084219052191,-0.009522256100432207,0.007740731799608215,0.07271361796582371,0.10581806197184782,0.30594108601441267,0.14220231206262346,0.2762795223284398,0.14603235702669093,0.2876724206921224,0.08110109068602772,0.14400863379170384,0.10520928318207484,0.34613033337395066,0.35989542093257726,0.32069833714572143,0.29952489818537237,0.3034049458652087,0.189192900816748,0.2526026000119939,0.2988422875680572,0.3297989673155215,0.12210541203148613,0.06477482456986172,0.14839738395479835,0.2761503336650668,0.4105473155169364,0.08953752279080676,1.0,0.603548529521665,-0.02591536047880046,0.47813697586496706,0.3049030790849737,-0.03967907158907029,0.02041546478933548,0.44486841036999136,0.022820194073695708,-0.06395146358381179,0.4413461664391415,0.10485527323121943,0.46561994681990493,0.0139054911137088
P37_4,0.03338532689698888,0.06868812408556864,0.040067349546228016,0.04594619357798648,0.032417345244401305,0.10033339400039593,0.11056058997301191,0.12527236164914723,0.12891397719292402,0.04038739618337798,0.12120880749864613,0.05466037996201857,0.059812560435732014,0.1335402647871099,0.08759703437120288,0.03640211712559205,0.05107941537575764,-0.0008381582796599751,0.02765152122725289,0.02638809527573491,0.07381868841311047,0.03567350182198108,0.06966881934223983,0.01372158589040195,0.01816889500507827,0.07752562903977815,0.0534648633102298,0.07136464932827287,0.06397629707925608,0.07013052335579113,0.01631851013230441,0.01156675935343414,0.06324091897695426,0.025428485501367226,0.02969867256966361,0.03118910749286424,0.13882904217920067,0.09093345152023657,-0.041384225907161974,0.15160130030091898,0.047393830139317604,0.06157436533600537,0.0762181005515646,0.06799805235548431,0.005777428790409865,0.09510789072048949,0.05322411615884613,-0.06300233111984015,0.1356186749788559,0.06023489330686056,0.06445312460163022,0.06926359549070667,0.069958700703396,0.07784224128297304,0.10129212244405643,0.09911821407074227,0.08966909185484256,0.0706882994879851,0.12325305725896354,0.1086579708673333,0.10384961278593524,0.09871485385476453,0.024625482900567142,0.09838123962590374,0.06863078318694171,0.011106909936946066,0.11263487386411423,0.02652074478302172,0.02414982189985408,0.03201226714597235,0.07005167492450234,0.07405987664872841,0.08897330679039706,0.15865828104664634,0.3209878234946896,0.1256324321102252,0.3163343552924181,0.13067459095591935,0.3075236177892589,0.07488657964693524,0.14070822552246456,0.10555510500910752,0.38657181245496713,0.3924939423350947,0.3275437409608595,0.35756560239882945,0.31837163364279386,0.16819292438179076,0.2873389826278117,0.37567457382463826,0.3752138449361075,0.12337650896559761,0.039399795617290755,0.15744610917397706,0.32659133791579364,0.4525544813918136,0.017290367145504467,0.603548529521665,1.0,-0.07177760580891628,0.5744285038732024,0.38999219903559595,-0.019545304528148167,-0.0008915224036345112,0.5071068083189711,0.01095683708564508,-0.11303706428964358,0.5244590615820955,0.048733319378565,0.5296675159472657,-0.021400485819897154
